Student_ID,Name,Gender,Age,Grade_Level,Region,Country,School_Name,Mode,Course_ID,Course_Name,AI_Tool_Used,AI_Assistance_Level,Study_Hours,Video_Watched,Assignments_Submitted,Attendance_%,Quiz_Score,Assignment_Score,Exam_Score,Previous_Score,Discussion_Posts,Feedback_Sentiment,Satisfaction_Rating,Dropout_Risk,Recommendation_Count,AI_Feedback_Score,Accuracy_Score,Instructor_ID,Instructor_Experience,AI_Tool_Proficiency,Date,Semester,Academic_Year,Final_Score,Improvement_%,Performance_Category,Quiz_Score_num,Assignment_Score_num,Exam_Score_num,Previous_Score_num,AI_Feedback_Score_num,Accuracy_Score_num,Final_Score_num,PctScore,Study_Hours_num
S18028,Vikram,F,21,B.Tech 2nd Year,Chennai,India,JNTU,AI,C8228,Machine Learning,EdX Bot,97,8,9,8,85,89,99,62,78,12,Positive,5,Low,13,87,81,I8128,10,68,16-05-2024,2,2024,83.33,6.83,High,97.9,108.9,68.2,85.80000000000001,95.7,89.10000000000001,91.66300000000001,86.35000000000001,8
S18029,Dev,F,20,B.Tech 1st Year,Chennai,India,VIT,AI,C8229,AI Fundamentals,Coursera AI Tutor,94,5,27,6,99,52,56,81,73,11,Positive,7,Medium,10,78,89,I8129,9,61,13-02-2025,2,2025,63,-13.7,Average,57.2,61.60000000000001,89.10000000000001,80.30000000000001,85.80000000000001,97.9,69.30000000000001,74.47000000000001,5
S18030,Kiran,M,23,B.Tech 4th Year,Bangalore,India,IIT Hyderabad,AI,C8230,AI Fundamentals,ChatGPT,54,16,12,6,83,65,66,68,44,18,Positive,8,Low,6,70,68,I8130,2,73,14-09-2024,1,2023,66.33,50.75,Average,71.5,72.60000000000001,74.80000000000001,48.400000000000006,77.0,74.80000000000001,72.96300000000001,73.48,16
S18031,Dev,F,21,B.Tech 4th Year,Bangalore,India,BITS Pilani,Traditional,C8231,Machine Learning,ChatGPT,65,8,15,6,69,55,82,73,62,0,Positive,8,Low,16,85,69,I8131,11,60,26-01-2023,1,2023,70,12.9,Average,55.0,82.0,73.0,62.0,85.0,69.0,70.0,72.1,8
S18032,Vikram,F,23,B.Tech 3rd Year,Chennai,India,IIT Hyderabad,Traditional,C8232,Python Programming,Khanmigo,71,5,7,6,65,98,96,93,86,17,Neutral,5,High,8,96,78,I8132,14,84,02-09-2024,2,2024,95.67,11.24,High,98.0,96.0,93.0,86.0,96.0,78.0,95.67,94.9,5
S18033,Neha,F,22,B.Tech 2nd Year,Pune,India,IIT Hyderabad,AI,C8233,Python Programming,Google Classroom AI,84,10,20,8,61,70,79,89,68,1,Positive,7,Low,11,98,75,I8133,14,71,13-03-2023,2,2025,79.33,16.66,Average,77.0,86.9,97.9,74.80000000000001,107.80000000000001,82.5,87.263,90.42000000000002,10
S18034,Ananya,F,19,B.Tech 2nd Year,Delhi,India,IIT Hyderabad,AI,C8234,Cloud Basics,Coursera AI Tutor,74,12,24,6,93,52,80,54,43,10,Positive,8,Low,15,72,85,I8134,2,67,25-09-2024,2,2025,62,44.19,Average,57.2,88.0,59.400000000000006,47.300000000000004,79.2,93.50000000000001,68.2,67.54,12
S18035,Dev,M,19,B.Tech 2nd Year,Mumbai,India,SRM,AI,C8235,Python Programming,Google Classroom AI,55,15,15,5,77,95,76,77,83,11,Neutral,8,Low,17,72,71,I8135,14,80,24-10-2024,1,2025,82.67,-0.4,High,104.50000000000001,83.60000000000001,84.7,91.30000000000001,79.2,78.10000000000001,90.93700000000001,88.33,15
S18036,Meera,F,23,B.Tech 2nd Year,Mumbai,India,IIT Hyderabad,Traditional,C8236,Cloud Basics,Coursera AI Tutor,48,9,22,5,83,50,87,66,61,10,Negative,5,Low,11,96,66,I8136,8,89,14-11-2025,1,2025,67.67,10.93,Average,50.0,87.0,66.0,61.0,96.0,66.0,67.67,69.1,9
S18037,Aarav,M,19,B.Tech 2nd Year,Hyderabad,India,BITS Pilani,AI,C8237,Cloud Basics,Coursera AI Tutor,58,13,21,6,71,56,80,89,54,0,Neutral,5,Low,11,76,77,I8137,14,79,14-11-2024,1,2025,75,38.89,Average,61.60000000000001,88.0,97.9,59.400000000000006,83.60000000000001,84.7,82.5,87.67000000000002,13
S18038,Ananya,M,18,B.Tech 1st Year,Mumbai,India,JNTU,AI,C8238,Machine Learning,Coursera AI Tutor,79,14,14,7,83,73,97,79,69,5,Positive,6,Medium,12,69,94,I8138,7,61,13-09-2025,2,2024,83,20.29,High,80.30000000000001,106.7,86.9,75.9,75.9,103.4,91.30000000000001,91.52000000000001,14
S18039,Aarav,M,23,B.Tech 1st Year,Mumbai,India,VIT,AI,C8239,AI Fundamentals,ChatGPT,79,6,28,5,67,91,75,99,67,4,Positive,7,Medium,16,71,70,I8139,10,79,28-03-2024,2,2025,88.33,31.84,High,100.10000000000001,82.5,108.9,73.7,78.10000000000001,77.0,97.16300000000001,99.22000000000001,6
S18040,Kiran,M,22,B.Tech 1st Year,Delhi,India,IIT Hyderabad,Traditional,C8240,Data Science,Google Classroom AI,85,16,27,9,60,69,67,60,81,19,Neutral,6,Medium,14,98,78,I8140,2,60,06-03-2023,2,2024,65.33,-19.35,Average,69.0,67.0,60.0,81.0,98.0,78.0,65.33,63.9,16
S18041,Kiran,F,24,B.Tech 4th Year,Mumbai,India,VIT,Traditional,C8241,Data Science,Google Classroom AI,90,6,15,7,84,83,93,94,63,2,Positive,9,Low,15,76,89,I8141,2,67,29-07-2025,2,2025,90,42.86,High,83.0,93.0,94.0,63.0,76.0,89.0,90.0,91.5,6
S18042,Dev,F,23,B.Tech 1st Year,Delhi,India,IIT Hyderabad,AI,C8242,Python Programming,EdX Bot,84,8,19,6,69,95,58,64,86,11,Positive,8,High,14,81,74,I8142,2,74,08-07-2023,1,2025,72.33,-15.9,Average,104.50000000000001,63.800000000000004,70.4,94.60000000000001,89.10000000000001,81.4,79.563,75.24000000000001,8
S18043,Ananya,F,23,B.Tech 2nd Year,Bangalore,India,SRM,Traditional,C8243,Machine Learning,Google Classroom AI,42,10,12,8,95,57,77,85,89,7,Neutral,7,High,8,76,68,I8143,3,61,16-01-2024,1,2025,73,-17.98,Average,57.0,77.0,85.0,89.0,76.0,68.0,73.0,77.0,10
S18044,Isha,M,19,B.Tech 2nd Year,Delhi,India,VIT,AI,C8244,Data Science,EdX Bot,65,18,9,7,66,74,72,59,69,2,Neutral,6,High,15,87,68,I8144,10,68,28-05-2023,2,2023,68.33,-0.97,Average,81.4,79.2,64.9,75.9,95.7,74.80000000000001,75.16300000000001,72.49000000000001,18
S18045,Ananya,M,22,B.Tech 4th Year,Bangalore,India,IIT Hyderabad,AI,C8245,AI Fundamentals,Khanmigo,76,10,9,9,88,87,56,69,83,5,Positive,9,Low,5,65,76,I8145,9,90,29-10-2023,1,2023,70.67,-14.86,Average,95.7,61.60000000000001,75.9,91.30000000000001,71.5,83.60000000000001,77.73700000000001,75.57000000000001,10
S18046,Vikram,M,23,B.Tech 4th Year,Delhi,India,IIT Hyderabad,AI,C8246,Cloud Basics,EdX Bot,47,10,5,7,85,77,97,79,52,13,Positive,5,Low,7,84,77,I8146,6,90,11-09-2024,1,2023,84.33,62.17,High,84.7,106.7,86.9,57.2,92.4,84.7,92.763,92.4,10
S18047,Isha,F,19,B.Tech 3rd Year,Chennai,India,BITS Pilani,AI,C8247,Cloud Basics,Coursera AI Tutor,45,19,13,5,94,86,75,84,52,13,Neutral,9,Low,8,64,97,I8147,2,75,04-04-2024,1,2024,81.67,57.06,High,94.60000000000001,82.5,92.4,57.2,70.4,106.7,89.837,89.87,19
S18048,Ananya,M,20,B.Tech 4th Year,Pune,India,BITS Pilani,AI,C8248,Machine Learning,ChatGPT,44,10,18,5,91,74,70,84,51,12,Neutral,7,Low,9,93,72,I8148,5,83,26-11-2025,1,2024,76,49.02,Average,81.4,77.0,92.4,56.1,102.30000000000001,79.2,83.60000000000001,85.58,10
S18049,Isha,F,22,B.Tech 3rd Year,Bangalore,India,BITS Pilani,AI,C8249,Python Programming,Coursera AI Tutor,60,17,7,8,99,61,97,81,63,7,Positive,7,Medium,13,60,75,I8149,6,74,29-10-2024,2,2024,79.67,26.46,Average,67.10000000000001,106.7,89.10000000000001,69.30000000000001,66.0,82.5,87.63700000000001,89.98,17
S18050,Riya,F,21,B.Tech 1st Year,Bangalore,India,SRM,AI,C8250,AI Fundamentals,Khanmigo,66,5,21,7,91,92,81,61,70,10,Positive,9,Medium,11,94,81,I8150,6,89,13-09-2025,2,2024,78,11.43,Average,101.2,89.10000000000001,67.10000000000001,77.0,103.4,89.10000000000001,85.80000000000001,80.52000000000001,5
S18051,Rohit,F,18,B.Tech 2nd Year,Mumbai,India,VIT,AI,C8251,Python Programming,ChatGPT,83,5,17,8,92,69,78,95,66,16,Positive,6,Medium,10,83,97,I8151,11,99,22-02-2023,2,2025,80.67,22.23,High,75.9,85.80000000000001,104.50000000000001,72.60000000000001,91.30000000000001,106.7,88.73700000000001,93.17000000000002,5
S18052,Rohit,F,21,B.Tech 3rd Year,Bangalore,India,SRM,AI,C8252,Python Programming,Khanmigo,77,17,24,7,77,67,84,56,85,6,Positive,5,Low,5,91,85,I8152,5,90,30-10-2025,2,2025,69,-18.82,Average,73.7,92.4,61.60000000000001,93.50000000000001,100.10000000000001,93.50000000000001,75.9,73.26,17
S18053,Riya,M,24,B.Tech 3rd Year,Delhi,India,JNTU,AI,C8253,Machine Learning,Coursera AI Tutor,47,16,24,6,98,82,76,67,81,13,Positive,8,High,14,74,79,I8153,7,77,20-01-2025,1,2023,75,-7.41,Average,90.2,83.60000000000001,73.7,89.10000000000001,81.4,86.9,82.5,79.97000000000001,16
S18054,Vikram,F,22,B.Tech 3rd Year,Chennai,India,IIT Hyderabad,AI,C8254,Cloud Basics,ChatGPT,61,18,28,7,81,82,96,77,65,7,Positive,8,Medium,6,65,89,I8154,3,77,31-07-2023,1,2025,85,30.77,High,90.2,105.60000000000001,84.7,71.5,71.5,97.9,93.50000000000001,92.07000000000001,18
S18055,Meera,M,23,B.Tech 4th Year,Chennai,India,IIT Hyderabad,Traditional,C8255,Python Programming,Khanmigo,62,19,14,7,74,86,53,94,84,11,Neutral,8,Medium,13,81,89,I8155,4,76,02-11-2025,1,2023,77.67,-7.54,Average,86.0,53.0,94.0,84.0,81.0,89.0,77.67,80.1,19
S18056,Ananya,F,19,B.Tech 4th Year,Mumbai,India,IIT Hyderabad,AI,C8256,Python Programming,EdX Bot,64,7,14,6,82,88,80,60,60,7,Positive,8,Low,5,82,83,I8156,12,84,07-06-2024,1,2023,76,26.67,Average,96.80000000000001,88.0,66.0,66.0,90.2,91.30000000000001,83.60000000000001,78.76,7
S18057,Ananya,M,24,B.Tech 4th Year,Delhi,India,BITS Pilani,Traditional,C8257,AI Fundamentals,Google Classroom AI,46,6,9,9,96,61,60,83,87,2,Positive,5,High,17,85,69,I8157,14,89,01-02-2024,1,2025,68,-21.84,Average,61.0,60.0,83.0,87.0,85.0,69.0,68.0,71.7,6
S18058,Isha,M,22,B.Tech 3rd Year,Delhi,India,IIT Hyderabad,AI,C8258,Cloud Basics,Coursera AI Tutor,53,11,19,5,72,86,83,84,53,2,Neutral,7,Medium,17,71,77,I8158,11,78,16-05-2024,1,2023,84.33,59.11,High,94.60000000000001,91.30000000000001,92.4,58.300000000000004,78.10000000000001,84.7,92.763,92.51,11
S18059,Dev,F,18,B.Tech 1st Year,Hyderabad,India,BITS Pilani,Traditional,C8259,Python Programming,EdX Bot,80,10,14,7,81,63,94,61,77,8,Positive,8,Low,8,60,77,I8159,11,92,11-09-2024,1,2023,72.67,-5.62,Average,63.0,94.0,61.0,77.0,60.0,77.0,72.67,71.3,10
S18060,Riya,F,22,B.Tech 2nd Year,Bangalore,India,JNTU,AI,C8260,Data Science,Khanmigo,97,9,9,8,81,69,95,61,75,13,Negative,7,Low,18,97,78,I8160,10,88,03-08-2023,2,2023,75,0.0,Average,75.9,104.50000000000001,67.10000000000001,82.5,106.7,85.80000000000001,82.5,80.08,9
S18061,Kiran,F,24,B.Tech 4th Year,Mumbai,India,SRM,AI,C8261,Data Science,Khanmigo,68,12,5,6,88,90,62,64,89,16,Positive,5,Medium,9,83,97,I8161,11,68,24-07-2025,2,2025,72,-19.1,Average,99.00000000000001,68.2,70.4,97.9,91.30000000000001,106.7,79.2,75.46,12
S18062,Ananya,M,19,B.Tech 1st Year,Chennai,India,SRM,Traditional,C8262,Cloud Basics,ChatGPT,56,6,17,9,62,99,50,89,49,11,Neutral,8,Low,8,86,91,I8162,8,97,30-09-2024,1,2024,79.33,61.9,Average,99.0,50.0,89.0,49.0,86.0,91.0,79.33,79.3,6
S18063,Meera,F,21,B.Tech 4th Year,Pune,India,SRM,AI,C8263,Cloud Basics,EdX Bot,90,15,8,5,78,67,69,68,74,11,Positive,9,Medium,10,89,69,I8163,4,61,10-05-2023,1,2025,68,-8.11,Average,73.7,75.9,74.80000000000001,81.4,97.9,75.9,74.80000000000001,74.91,15
S18064,Vikram,F,20,B.Tech 4th Year,Hyderabad,India,BITS Pilani,AI,C8264,Machine Learning,Khanmigo,45,19,28,5,95,59,83,89,53,17,Positive,7,Low,19,75,82,I8164,5,65,04-08-2024,1,2024,77,45.28,Average,64.9,91.30000000000001,97.9,58.300000000000004,82.5,90.2,84.7,89.32000000000001,19
S18065,Ananya,M,21,B.Tech 3rd Year,Delhi,India,VIT,Traditional,C8265,Python Programming,ChatGPT,71,16,12,8,98,66,80,59,56,9,Neutral,5,Medium,9,97,70,I8165,8,84,08-11-2023,1,2023,68.33,22.02,Average,66.0,80.0,59.0,56.0,97.0,70.0,68.33,66.7,16
S18066,Neha,F,19,B.Tech 3rd Year,Bangalore,India,VIT,Traditional,C8266,Data Science,Google Classroom AI,58,11,24,9,65,54,91,57,41,2,Neutral,5,Low,14,84,85,I8166,14,73,10-01-2024,1,2025,67.33,64.22,Average,54.0,91.0,57.0,41.0,84.0,85.0,67.33,66.6,11
S18067,Dev,M,24,B.Tech 4th Year,Chennai,India,JNTU,Traditional,C8267,Data Science,Google Classroom AI,66,18,7,8,73,77,76,71,65,11,Negative,6,High,18,70,84,I8167,12,62,18-12-2023,2,2025,74.67,14.88,Average,77.0,76.0,71.0,65.0,70.0,84.0,74.67,73.7,18
S18068,Aarav,F,19,B.Tech 2nd Year,Hyderabad,India,VIT,AI,C8268,Cloud Basics,ChatGPT,69,14,24,5,87,86,76,70,56,1,Positive,6,Medium,8,63,70,I8168,2,77,22-04-2023,2,2025,77.33,38.09,Average,94.60000000000001,83.60000000000001,77.0,61.60000000000001,69.30000000000001,77.0,85.063,82.5,14
S18069,Isha,M,18,B.Tech 4th Year,Delhi,India,JNTU,Traditional,C8269,Cloud Basics,EdX Bot,89,8,26,7,90,82,75,69,72,13,Neutral,7,Low,15,96,62,I8169,14,80,11-02-2024,1,2025,75.33,4.62,Average,82.0,75.0,69.0,72.0,96.0,62.0,75.33,73.4,8
S18070,Riya,M,22,B.Tech 2nd Year,Chennai,India,IIT Hyderabad,AI,C8270,AI Fundamentals,ChatGPT,92,18,7,6,85,87,64,54,87,8,Positive,8,Low,10,91,73,I8170,5,94,06-04-2025,1,2024,68.33,-21.46,Average,95.7,70.4,59.400000000000006,95.7,100.10000000000001,80.30000000000001,75.16300000000001,69.96000000000001,18
S18071,Vikram,F,22,B.Tech 1st Year,Chennai,India,SRM,Traditional,C8271,AI Fundamentals,ChatGPT,72,15,20,6,65,70,76,91,40,0,Positive,6,Low,9,84,78,I8171,9,66,03-10-2023,2,2024,79,97.5,Average,70.0,76.0,91.0,40.0,84.0,78.0,79.0,82.3,15
S18072,Isha,M,21,B.Tech 4th Year,Delhi,India,BITS Pilani,Traditional,C8272,Cloud Basics,EdX Bot,76,16,16,8,62,88,91,50,81,8,Positive,7,Low,8,71,62,I8172,10,90,29-03-2025,1,2023,76.33,-5.77,Average,88.0,91.0,50.0,81.0,71.0,62.0,76.33,69.9,16
S18073,Dev,F,24,B.Tech 2nd Year,Delhi,India,JNTU,AI,C8273,AI Fundamentals,Google Classroom AI,84,19,17,7,68,92,88,76,76,15,Neutral,8,Low,11,61,68,I8173,8,64,16-04-2025,2,2023,85.33,12.28,High,101.2,96.80000000000001,83.60000000000001,83.60000000000001,67.10000000000001,74.80000000000001,93.863,91.08,19
S18074,Neha,F,20,B.Tech 1st Year,Mumbai,India,BITS Pilani,AI,C8274,Cloud Basics,Khanmigo,50,7,23,5,62,77,50,85,87,11,Positive,6,Low,8,97,64,I8174,10,82,20-02-2025,1,2023,70.67,-18.77,Average,84.7,55.00000000000001,93.50000000000001,95.7,106.7,70.4,77.73700000000001,80.19000000000001,7
S18075,Neha,M,20,B.Tech 1st Year,Chennai,India,BITS Pilani,Traditional,C8275,Cloud Basics,Google Classroom AI,95,5,13,6,76,50,76,92,41,9,Positive,7,High,16,66,93,I8175,10,87,07-09-2024,1,2024,72.67,77.24,Average,50.0,76.0,92.0,41.0,66.0,93.0,72.67,78.8,5
S18076,Ananya,F,18,B.Tech 3rd Year,Delhi,India,SRM,Traditional,C8276,Machine Learning,EdX Bot,80,14,20,6,86,52,58,82,53,13,Negative,5,Low,8,69,65,I8176,6,66,20-11-2023,2,2023,64,20.75,Average,52.0,58.0,82.0,53.0,69.0,65.0,64.0,68.8,14
S18077,Rohit,M,19,B.Tech 1st Year,Pune,India,IIT Hyderabad,Traditional,C8277,AI Fundamentals,Coursera AI Tutor,49,6,23,8,73,62,79,75,70,6,Positive,7,High,8,81,68,I8177,11,60,23-07-2025,1,2023,72,2.86,Average,62.0,79.0,75.0,70.0,81.0,68.0,72.0,73.6,6
S18078,Ananya,M,18,B.Tech 3rd Year,Pune,India,IIT Hyderabad,Traditional,C8278,Python Programming,EdX Bot,68,19,5,9,96,97,61,63,83,12,Neutral,9,High,18,65,98,I8178,2,66,11-07-2023,1,2023,73.67,-11.24,Average,97.0,61.0,63.0,83.0,65.0,98.0,73.67,69.2,19
S18079,Ananya,M,22,B.Tech 1st Year,Hyderabad,India,VIT,AI,C8279,Python Programming,Google Classroom AI,61,11,20,6,99,75,58,71,82,18,Positive,6,High,10,93,90,I8179,4,64,12-10-2025,2,2023,68,-17.07,Average,82.5,63.800000000000004,78.10000000000001,90.2,102.30000000000001,99.00000000000001,74.80000000000001,74.69000000000001,11
S18080,Vikram,M,23,B.Tech 1st Year,Bangalore,India,IIT Hyderabad,AI,C8280,Machine Learning,Google Classroom AI,59,7,23,8,63,94,53,93,67,16,Neutral,8,Low,18,88,70,I8180,12,68,30-11-2024,1,2023,80,19.4,High,103.4,58.300000000000004,102.30000000000001,73.7,96.80000000000001,77.0,88.0,89.32000000000001,7
S18081,Isha,M,23,B.Tech 2nd Year,Pune,India,SRM,Traditional,C8281,Python Programming,EdX Bot,58,15,28,5,67,90,80,81,80,11,Positive,9,Low,19,60,92,I8181,3,66,18-06-2023,2,2024,83.67,4.59,High,90.0,80.0,81.0,80.0,60.0,92.0,83.67,82.5,15
S18082,Riya,M,23,B.Tech 2nd Year,Mumbai,India,BITS Pilani,AI,C8282,Python Programming,EdX Bot,63,9,13,6,70,55,98,60,57,2,Positive,8,Medium,9,81,68,I8182,9,89,01-02-2025,1,2025,71,24.56,Average,60.50000000000001,107.80000000000001,66.0,62.7,89.10000000000001,74.80000000000001,78.10000000000001,77.44000000000001,9
S18083,Vikram,M,19,B.Tech 3rd Year,Delhi,India,JNTU,Traditional,C8283,Machine Learning,EdX Bot,67,15,17,8,81,99,89,78,55,1,Positive,5,Low,12,74,88,I8183,7,65,14-04-2023,2,2025,88.67,61.22,High,99.0,89.0,78.0,55.0,74.0,88.0,88.67,85.5,15
S18084,Aarav,M,18,B.Tech 4th Year,Bangalore,India,JNTU,Traditional,C8284,Data Science,Google Classroom AI,41,7,8,9,92,74,52,87,50,11,Neutral,5,Low,11,67,91,I8184,13,79,23-12-2023,1,2024,71,42.0,Average,74.0,52.0,87.0,50.0,67.0,91.0,71.0,73.9,7
S18085,Kiran,F,24,B.Tech 2nd Year,Mumbai,India,IIT Hyderabad,Traditional,C8285,Machine Learning,ChatGPT,79,11,10,7,91,84,66,78,47,8,Neutral,9,Low,15,87,65,I8185,12,83,11-10-2023,1,2025,76,61.7,Average,84.0,66.0,78.0,47.0,87.0,65.0,76.0,75.6,11
S18086,Ananya,F,21,B.Tech 1st Year,Chennai,India,VIT,AI,C8286,Machine Learning,Coursera AI Tutor,94,16,12,6,83,68,83,59,74,16,Neutral,6,Medium,18,70,85,I8186,8,93,28-07-2023,2,2025,70,-5.41,Average,74.80000000000001,91.30000000000001,64.9,81.4,77.0,93.50000000000001,77.0,74.80000000000001,16
S18087,Rohit,M,22,B.Tech 3rd Year,Bangalore,India,JNTU,AI,C8287,AI Fundamentals,ChatGPT,57,8,11,8,61,99,91,50,58,2,Neutral,5,Low,9,90,63,I8187,9,80,20-05-2023,2,2025,80,37.93,High,108.9,100.10000000000001,55.00000000000001,63.800000000000004,99.00000000000001,69.30000000000001,88.0,79.31,8
S18088,Kiran,F,23,B.Tech 3rd Year,Pune,India,VIT,AI,C8288,Python Programming,Google Classroom AI,57,12,12,7,90,86,81,98,87,2,Positive,9,Low,15,99,97,I8188,5,95,29-10-2024,1,2024,88.33,1.53,High,94.60000000000001,89.10000000000001,107.80000000000001,95.7,108.9,106.7,97.16300000000001,99.55000000000001,12
S18089,Rohit,F,24,B.Tech 3rd Year,Mumbai,India,JNTU,AI,C8289,Python Programming,ChatGPT,41,14,15,9,66,84,88,88,71,19,Positive,8,High,11,90,87,I8189,4,80,05-01-2025,1,2023,86.67,22.07,High,92.4,96.80000000000001,96.80000000000001,78.10000000000001,99.00000000000001,95.7,95.337,95.92000000000002,14
S18090,Ananya,F,20,B.Tech 1st Year,Delhi,India,VIT,Traditional,C8290,Data Science,EdX Bot,86,12,7,6,80,71,93,69,47,18,Positive,9,High,10,69,98,I8190,8,98,23-07-2023,2,2023,77.67,65.26,Average,71.0,93.0,69.0,47.0,69.0,98.0,77.67,76.6,12
S18091,Aarav,F,18,B.Tech 2nd Year,Delhi,India,VIT,AI,C8291,Machine Learning,Khanmigo,88,8,8,8,97,86,90,79,83,16,Positive,9,Low,16,93,73,I8191,9,95,26-09-2023,1,2024,85,2.41,High,94.60000000000001,99.00000000000001,86.9,91.30000000000001,102.30000000000001,80.30000000000001,93.50000000000001,92.07000000000001,8
S18092,Dev,F,22,B.Tech 4th Year,Mumbai,India,BITS Pilani,Traditional,C8292,Cloud Basics,EdX Bot,94,16,5,7,71,60,92,83,85,6,Positive,9,High,16,70,90,I8192,12,61,18-07-2025,1,2023,78.33,-7.85,Average,60.0,92.0,83.0,85.0,70.0,90.0,78.33,81.1,16
S18093,Meera,F,22,B.Tech 3rd Year,Chennai,India,SRM,AI,C8293,Data Science,Coursera AI Tutor,95,6,24,5,62,74,94,80,74,1,Positive,8,Low,8,70,80,I8193,6,81,19-02-2023,2,2025,82.67,11.72,High,81.4,103.4,88.0,81.4,77.0,88.0,90.93700000000001,91.30000000000001,6
S18094,Isha,M,20,B.Tech 1st Year,Pune,India,JNTU,Traditional,C8294,Data Science,EdX Bot,62,11,9,5,75,75,51,88,51,16,Positive,6,High,6,85,87,I8194,8,61,03-09-2024,2,2024,71.33,39.86,Average,75.0,51.0,88.0,51.0,85.0,87.0,71.33,74.3,11
S18095,Aarav,F,20,B.Tech 2nd Year,Mumbai,India,IIT Hyderabad,Traditional,C8295,Python Programming,Khanmigo,86,18,6,8,81,59,60,91,89,9,Negative,6,High,19,84,63,I8195,7,70,04-08-2023,2,2024,70,-21.35,Average,59.0,60.0,91.0,89.0,84.0,63.0,70.0,75.3,18
S18096,Ananya,F,20,B.Tech 2nd Year,Hyderabad,India,SRM,Traditional,C8296,Python Programming,Google Classroom AI,91,5,18,7,70,95,57,99,84,12,Neutral,6,High,12,67,83,I8196,13,68,23-10-2023,1,2025,83.67,-0.39,High,95.0,57.0,99.0,84.0,67.0,83.0,83.67,85.6,5
S18097,Neha,F,23,B.Tech 4th Year,Mumbai,India,BITS Pilani,AI,C8297,Python Programming,ChatGPT,98,17,17,5,98,77,84,93,57,12,Positive,8,Low,11,88,61,I8197,4,94,19-06-2023,2,2023,84.67,48.54,High,84.7,92.4,102.30000000000001,62.7,96.80000000000001,67.10000000000001,93.13700000000001,95.81,17
S18098,Neha,F,23,B.Tech 3rd Year,Mumbai,India,BITS Pilani,AI,C8298,Python Programming,EdX Bot,54,16,21,6,73,68,86,92,71,10,Neutral,9,Low,11,66,76,I8198,7,93,26-03-2023,1,2024,82,15.49,High,74.80000000000001,94.60000000000001,101.2,78.10000000000001,72.60000000000001,83.60000000000001,90.2,93.94000000000001,16
S18099,Meera,M,18,B.Tech 1st Year,Pune,India,BITS Pilani,Traditional,C8299,Data Science,ChatGPT,99,13,17,8,72,68,76,79,65,12,Positive,9,Low,19,62,82,I8199,12,79,22-10-2023,2,2023,74.33,14.35,Average,68.0,76.0,79.0,65.0,62.0,82.0,74.33,75.9,13
S18100,Kiran,M,20,B.Tech 2nd Year,Delhi,India,IIT Hyderabad,AI,C8300,Machine Learning,Coursera AI Tutor,64,9,25,9,75,85,78,97,77,17,Neutral,5,Low,18,93,87,I8200,10,87,09-07-2024,2,2025,86.67,12.56,High,93.50000000000001,85.80000000000001,106.7,84.7,102.30000000000001,95.7,95.337,97.79000000000002,9
S18101,Meera,M,21,B.Tech 1st Year,Chennai,India,JNTU,AI,C8301,Python Programming,ChatGPT,84,14,28,6,87,91,58,88,45,4,Positive,6,Medium,11,67,69,I8201,6,84,20-04-2024,2,2024,79,75.56,Average,100.10000000000001,63.800000000000004,96.80000000000001,49.50000000000001,73.7,75.9,86.9,87.56,14
S18102,Ananya,M,22,B.Tech 2nd Year,Mumbai,India,JNTU,Traditional,C8302,AI Fundamentals,Coursera AI Tutor,57,8,12,8,66,67,58,63,52,2,Positive,7,Low,17,94,80,I8202,2,96,23-11-2023,2,2024,62.67,20.52,Average,67.0,58.0,63.0,52.0,94.0,80.0,62.67,62.3,8
S18103,Vikram,F,20,B.Tech 3rd Year,Bangalore,India,VIT,AI,C8303,Data Science,Coursera AI Tutor,60,18,15,5,77,75,66,84,46,6,Positive,9,High,15,88,97,I8203,14,62,20-01-2023,1,2025,75,63.04,Average,82.5,72.60000000000001,92.4,50.6,96.80000000000001,106.7,82.5,84.48,18
S18104,Kiran,M,22,B.Tech 3rd Year,Delhi,India,VIT,AI,C8304,Cloud Basics,EdX Bot,86,8,13,9,74,98,51,74,75,6,Positive,5,Medium,17,76,75,I8204,9,66,29-10-2025,2,2024,74.33,-0.89,Average,107.80000000000001,56.1,81.4,82.5,83.60000000000001,82.5,81.763,79.09000000000002,8
S18105,Isha,M,19,B.Tech 4th Year,Delhi,India,VIT,AI,C8305,Cloud Basics,Khanmigo,71,15,28,6,77,57,71,78,46,8,Negative,6,Medium,19,98,70,I8205,10,79,26-08-2024,2,2025,68.67,49.28,Average,62.7,78.10000000000001,85.80000000000001,50.6,107.80000000000001,77.0,75.537,78.87,15
S18106,Rohit,M,24,B.Tech 2nd Year,Mumbai,India,IIT Hyderabad,AI,C8306,Machine Learning,ChatGPT,89,16,17,7,70,54,66,89,87,19,Positive,6,Medium,8,83,69,I8206,14,73,23-02-2023,1,2024,69.67,-19.92,Average,59.400000000000006,72.60000000000001,97.9,95.7,91.30000000000001,75.9,76.63700000000001,82.61,16
S18107,Rohit,M,19,B.Tech 1st Year,Pune,India,SRM,Traditional,C8307,Data Science,Coursera AI Tutor,58,16,17,9,70,57,51,50,51,10,Neutral,6,Medium,15,76,80,I8207,6,89,03-02-2025,2,2025,52.67,3.27,Average,57.0,51.0,50.0,51.0,76.0,80.0,52.67,51.7,16
